pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
6,12.75,10,5,1,1477803600,41.944226601,-87.655998182,42.009622881,-87.67016685700001,0.2,,,Cash,Blue Ribbon Taxi Association Inc.,840.0,1.0,0.0
6,13.05,1,2,1,1390702500,41.944226601,-87.655998182,42.009622881,-87.67016685700001,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,960.0,1.0,10.35
6,12.45,2,9,7,1391245200,41.944226601,-87.655998182,42.009622881,-87.67016685700001,4.8,,,Credit Card,Choice Taxi Association,780.0,1.0,2.45
6,12.05,6,8,3,1434442500,41.944226601,-87.655998182,42.009622881,-87.67016685700001,4.2,,,Cash,Chicago Medallion Management,1020.0,1.0,0.0
6,13.65,11,3,1,1446954300,41.944226601,-87.655998182,42.009622881,-87.67016685700001,0.3,,,Credit Card,Blue Ribbon Taxi Association Inc.,900.0,1.0,2.9
6,12.45,12,0,2,1450053900,41.944226601,-87.655998182,42.009622881,-87.67016685700001,4.2,,,Cash,Northwest Management LLC,1020.0,1.0,0.0
6,17.5,10,2,7,1475289000,41.944226601,-87.655998182,42.009622881,-87.67016685700001,5.6,,,Credit Card,Dispatch Taxi Affiliation,1080.0,1.0,2.0
6,3.25,8,19,1,1407092400,41.944226601,-87.655998182,42.009622881,-87.67016685700001,0.0,,,Credit Card,,0.0,1.0,3.85
6,5.25,2,22,7,1423951200,41.944226601,-87.655998182,41.96581197,-87.655878786,1.1,,,Credit Card,Dispatch Taxi Affiliation,180.0,3.0,2.0
6,6.05,9,1,7,1442627100,41.944226601,-87.655998182,41.96581197,-87.655878786,1.2,,,Credit Card,Taxi Affiliation Services,360.0,3.0,2.0
6,12.25,2,16,2,1361810700,41.944226601,-87.655998182,41.96581197,-87.655878786,32.0,,,Cash,Taxi Affiliation Services,1200.0,3.0,0.0
6,7.25,10,0,2,1413763200,41.944226601,-87.655998182,41.96581197,-87.655878786,1.8,,,Credit Card,,420.0,3.0,2.0
6,7.25,11,2,5,1478138400,41.944226601,-87.655998182,41.96581197,-87.655878786,1.3,,,Credit Card,Northwest Management LLC,540.0,3.0,1.0
6,6.65,1,1,3,1358212500,41.944226601,-87.655998182,41.96581197,-87.655878786,1.2,,,Cash,,240.0,3.0,0.0
6,5.85,10,1,5,1443663000,41.944226601,-87.655998182,41.96581197,-87.655878786,1.5,,,Credit Card,,300.0,3.0,2.0
6,7.45,3,4,5,1394685000,41.944226601,-87.655998182,41.96581197,-87.655878786,2.1,,,Cash,,420.0,3.0,0.0
6,8.65,2,23,1,1391384700,41.944226601,-87.655998182,41.96581197,-87.655878786,2.6,,,Cash,KOAM Taxi Association,600.0,3.0,0.0
6,5.85,1,0,2,1358123400,41.944226601,-87.655998182,41.96581197,-87.655878786,1.3,,,Cash,,300.0,3.0,0.0
6,5.65,7,19,5,1437678000,41.944226601,-87.655998182,41.96581197,-87.655878786,0.0,,,Cash,Taxi Affiliation Services,360.0,3.0,0.0
6,8.45,3,15,6,1426259700,41.944226601,-87.655998182,41.96581197,-87.655878786,2.1,,,Cash,,720.0,3.0,0.0
6,9.05,5,0,2,1369009800,41.944226601,-87.655998182,41.96581197,-87.655878786,0.0,,,No Charge,Dispatch Taxi Affiliation,540.0,3.0,0.0
6,9.25,8,23,7,1376780400,41.944226601,-87.655998182,41.96581197,-87.655878786,2.6,,,Cash,,780.0,3.0,0.0
6,7.45,12,19,1,1386531900,41.944226601,-87.655998182,41.96581197,-87.655878786,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,720.0,3.0,0.0
6,8.45,3,6,1,1427005800,41.944226601,-87.655998182,41.96581197,-87.655878786,2.4,,,Credit Card,Taxi Affiliation Services,600.0,3.0,2.0
6,5.05,7,15,5,1437664500,41.944226601,-87.655998182,41.96581197,-87.655878786,1.0,,,Cash,Taxi Affiliation Services,360.0,3.0,0.0
6,8.45,11,9,7,1448703000,41.944226601,-87.655998182,41.96581197,-87.655878786,2.7,,,Cash,Taxi Affiliation Services,360.0,3.0,0.0
6,6.45,9,21,6,1442612700,41.944226601,-87.655998182,41.96581197,-87.655878786,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,420.0,3.0,3.0
6,8.65,5,2,3,1431396000,41.944226601,-87.655998182,41.96581197,-87.655878786,0.0,,,Credit Card,Taxi Affiliation Services,540.0,3.0,2.0
6,6.85,12,22,3,1387925100,41.944226601,-87.655998182,41.96581197,-87.655878786,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,420.0,3.0,1.0
6,5.45,2,12,1,1361105100,41.944226601,-87.655998182,41.96581197,-87.655878786,0.8,,,Cash,Choice Taxi Association,300.0,3.0,0.0
6,6.05,4,21,3,1398201300,41.944226601,-87.655998182,41.96581197,-87.655878786,1.2,,,Credit Card,Taxi Affiliation Services,360.0,3.0,2.0
6,6.65,8,2,6,1376621100,41.944226601,-87.655998182,41.96581197,-87.655878786,0.15,,,Cash,,360.0,3.0,0.0
6,11.25,1,10,2,1451901600,41.944226601,-87.655998182,41.938666196,-87.71121059299999,0.0,,,Cash,Taxi Affiliation Services,840.0,21.0,0.0
6,4.45,1,4,4,1388549700,41.944226601,-87.655998182,41.938666196,-87.71121059299999,0.55,,,Cash,,180.0,21.0,0.0
6,10.05,3,14,5,1363270500,41.944226601,-87.655998182,41.938666196,-87.71121059299999,2.9,,,Credit Card,,780.0,21.0,3.0
6,8.65,11,2,3,1447728300,41.944226601,-87.655998182,41.938666196,-87.71121059299999,2.7,,,Credit Card,,540.0,21.0,2.0
6,13.65,6,8,7,1370680200,41.944226601,-87.655998182,41.899602111,-87.633308037,5.4,,,Credit Card,,780.0,8.0,3.0
6,12.65,2,12,2,1424692800,41.944226601,-87.655998182,41.899602111,-87.633308037,4.5,,,Credit Card,Taxi Affiliation Services,780.0,8.0,2.5
6,13.65,4,20,7,1397335500,41.944226601,-87.655998182,41.899602111,-87.633308037,5.3,,,Credit Card,,840.0,8.0,3.0
6,11.05,9,14,1,1378046700,41.944226601,-87.655998182,41.899602111,-87.633308037,4.3,,,Cash,,540.0,8.0,0.0
6,8.0,7,13,1,1467550800,41.944226601,-87.655998182,41.899602111,-87.633308037,1.9,,,Credit Card,,480.0,8.0,1.0
6,12.05,9,21,2,1409607000,41.944226601,-87.655998182,41.899602111,-87.633308037,0.0,,,Credit Card,Taxi Affiliation Services,420.0,8.0,2.0
6,8.25,8,20,3,1409084100,41.944226601,-87.655998182,41.899602111,-87.633308037,2.0,,,Cash,,660.0,8.0,0.0
6,10.65,8,11,6,1377257400,41.944226601,-87.655998182,41.899602111,-87.633308037,3.4,,,Cash,,660.0,8.0,0.0
6,12.65,9,2,3,1441678500,41.944226601,-87.655998182,41.899602111,-87.633308037,4.7,,,Credit Card,Taxi Affiliation Services,780.0,8.0,0.0
6,16.45,9,14,7,1411222500,41.944226601,-87.655998182,41.899602111,-87.633308037,4.5,,,Cash,,1740.0,8.0,0.0
6,9.45,10,14,7,1381588200,41.944226601,-87.655998182,41.899602111,-87.633308037,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,540.0,8.0,2.55
6,13.0,2,12,6,1455280200,41.944226601,-87.655998182,41.899602111,-87.633308037,3.8,,,Credit Card,Taxi Affiliation Services,600.0,8.0,2.8
6,9.25,1,0,7,1422060300,41.944226601,-87.655998182,41.899602111,-87.633308037,0.1,,,Cash,Taxi Affiliation Services,480.0,8.0,0.0
6,12.85,10,15,3,1414509300,41.944226601,-87.655998182,41.899602111,-87.633308037,4.5,,,Cash,Taxi Affiliation Services,780.0,8.0,0.0
6,8.05,8,22,2,1441060200,41.944226601,-87.655998182,41.899602111,-87.633308037,2.4,,,Credit Card,Taxi Affiliation Services,540.0,8.0,2.0
6,13.05,8,10,2,1407753000,41.944226601,-87.655998182,41.899602111,-87.633308037,0.2,,,Cash,Taxi Affiliation Services,900.0,8.0,0.0
6,10.85,1,15,1,1420384500,41.944226601,-87.655998182,41.899602111,-87.633308037,3.6,,,Credit Card,Choice Taxi Association,660.0,8.0,2.15
6,12.25,3,7,2,1396250100,41.944226601,-87.655998182,41.899602111,-87.633308037,4.1,,,Cash,,1080.0,8.0,0.0
6,9.05,9,11,7,1379763000,41.944226601,-87.655998182,41.899602111,-87.633308037,0.1,,,Cash,Taxi Affiliation Services,480.0,8.0,0.0
6,13.05,6,16,3,1403628300,41.944226601,-87.655998182,41.899602111,-87.633308037,4.3,,,Cash,Taxi Affiliation Services,960.0,8.0,0.0
6,10.45,7,17,4,1374685200,41.944226601,-87.655998182,41.899602111,-87.633308037,3.4,,,Cash,,600.0,8.0,3.0
6,11.65,1,17,3,1390324500,41.944226601,-87.655998182,41.899602111,-87.633308037,3.3,,,Cash,,1080.0,8.0,0.0
6,12.45,1,13,6,1391174100,41.944226601,-87.655998182,41.899602111,-87.633308037,4.2,,,Credit Card,,840.0,8.0,3.0
6,15.5,11,1,1,1478394900,41.944226601,-87.655998182,41.899602111,-87.633308037,4.6,,,Cash,Dispatch Taxi Affiliation,1080.0,8.0,0.0
6,16.65,4,12,1,1367152200,41.944226601,-87.655998182,41.899602111,-87.633308037,4.0,,,Cash,Northwest Management LLC,1920.0,8.0,0.0
6,10.25,7,1,4,1436923800,41.944226601,-87.655998182,41.899602111,-87.633308037,3.7,,,Credit Card,,540.0,8.0,3.0
6,9.45,11,9,6,1448617500,41.944226601,-87.655998182,41.899602111,-87.633308037,0.2,,,Credit Card,Taxi Affiliation Services,420.0,8.0,0.0
6,15.65,6,23,6,1434756600,41.944226601,-87.655998182,41.899602111,-87.633308037,0.53,,,Cash,,1320.0,8.0,0.0
6,14.85,7,15,6,1405698300,41.944226601,-87.655998182,41.899602111,-87.633308037,5.3,,,Cash,Taxi Affiliation Services,1140.0,8.0,0.0
6,12.45,5,9,7,1430558100,41.944226601,-87.655998182,41.899602111,-87.633308037,4.3,,,Cash,,780.0,8.0,0.0
6,7.65,10,1,2,1382922900,41.944226601,-87.655998182,41.899602111,-87.633308037,0.1,,,Cash,Taxi Affiliation Services,480.0,8.0,0.0
6,7.25,9,23,2,1379977200,41.944226601,-87.655998182,41.899602111,-87.633308037,2.0,,,Cash,,420.0,8.0,0.0
6,12.45,9,17,4,1378921500,41.944226601,-87.655998182,41.899602111,-87.633308037,0.0,,,Cash,Taxi Affiliation Services,660.0,8.0,0.0
6,11.45,7,12,6,1437739200,41.944226601,-87.655998182,41.899602111,-87.633308037,4.1,,,Cash,,660.0,8.0,0.0
6,9.65,12,22,5,1450994400,41.944226601,-87.655998182,41.899602111,-87.633308037,3.3,,,Credit Card,Northwest Management LLC,480.0,8.0,2.0
6,9.85,6,10,2,1402912800,41.944226601,-87.655998182,41.899602111,-87.633308037,3.5,,,Cash,,420.0,8.0,0.0
6,13.25,5,18,5,1432837800,41.944226601,-87.655998182,41.899602111,-87.633308037,3.7,,,Cash,,1380.0,8.0,0.0
6,17.85,8,20,6,1407528000,41.944226601,-87.655998182,41.899602111,-87.633308037,4.7,,,Cash,Taxi Affiliation Services,2160.0,8.0,0.0
6,19.0,3,9,2,1458552600,41.944226601,-87.655998182,41.899602111,-87.633308037,6.4,,,No Charge,Dispatch Taxi Affiliation,1380.0,8.0,0.0
6,13.65,12,20,2,1419885900,41.944226601,-87.655998182,41.899602111,-87.633308037,0.3,,,Credit Card,Taxi Affiliation Services,900.0,8.0,1.46
6,13.25,4,10,6,1398421800,41.944226601,-87.655998182,41.899602111,-87.633308037,0.0,,,Cash,Dispatch Taxi Affiliation,720.0,8.0,0.0
6,15.25,8,17,1,1408295700,41.944226601,-87.655998182,41.899602111,-87.633308037,5.5,,,Credit Card,Dispatch Taxi Affiliation,1140.0,8.0,0.0
6,15.25,4,4,1,1459658700,41.944226601,-87.655998182,41.899602111,-87.633308037,4.8,,,Credit Card,Chicago Medallion Leasing INC,780.0,8.0,3.25
6,16.45,9,9,2,1380532500,41.944226601,-87.655998182,41.899602111,-87.633308037,0.1,,,Cash,Dispatch Taxi Affiliation,1680.0,8.0,0.0
6,16.45,10,23,5,1443740400,41.944226601,-87.655998182,41.899602111,-87.633308037,6.4,,,Cash,Dispatch Taxi Affiliation,960.0,8.0,0.0
6,14.25,7,23,2,1406590200,41.944226601,-87.655998182,41.899602111,-87.633308037,4.9,,,Cash,Taxi Affiliation Services,1080.0,8.0,0.0
6,12.65,12,16,7,1418489100,41.944226601,-87.655998182,41.899602111,-87.633308037,3.6,,,Credit Card,,1260.0,8.0,2.0
6,14.65,11,11,4,1384343100,41.944226601,-87.655998182,41.899602111,-87.633308037,5.6,,,Cash,,960.0,8.0,0.0
6,12.05,9,15,6,1409930100,41.944226601,-87.655998182,41.899602111,-87.633308037,0.2,,,Cash,Taxi Affiliation Services,600.0,8.0,0.0
6,9.25,3,12,4,1425471300,41.944226601,-87.655998182,41.899602111,-87.633308037,0.1,,,Cash,Taxi Affiliation Services,420.0,8.0,0.0
6,11.05,11,12,1,1415534400,41.944226601,-87.655998182,41.899602111,-87.633308037,4.0,,,Cash,Taxi Affiliation Services,600.0,8.0,0.0
6,30.85,1,4,2,1420433100,41.944226601,-87.655998182,41.980264315,-87.913624596,14.8,,,Cash,,1440.0,76.0,0.0
6,38.25,2,5,6,1455255900,41.944226601,-87.655998182,41.980264315,-87.913624596,0.9,,,Cash,Taxi Affiliation Services,1500.0,76.0,0.0
6,30.65,3,6,1,1395557100,41.944226601,-87.655998182,41.980264315,-87.913624596,14.4,,,Cash,Dispatch Taxi Affiliation,1620.0,76.0,0.0
6,34.85,11,6,4,1447827300,41.944226601,-87.655998182,41.980264315,-87.913624596,15.5,,,Credit Card,,2820.0,76.0,7.37
6,31.25,6,4,6,1403844300,41.944226601,-87.655998182,41.980264315,-87.913624596,14.9,,,Credit Card,Taxi Affiliation Services,1380.0,76.0,6.65
6,31.65,1,5,2,1421645400,41.944226601,-87.655998182,41.980264315,-87.913624596,15.4,,,Cash,,1500.0,76.0,0.0
6,29.25,12,6,3,1386051300,41.944226601,-87.655998182,41.980264315,-87.913624596,0.0,,,Credit Card,Taxi Affiliation Services,1440.0,76.0,6.25
6,42.0,11,10,5,1479982500,41.944226601,-87.655998182,41.980264315,-87.913624596,16.5,,,Credit Card,,1620.0,76.0,7.5
6,35.45,7,8,5,1406794500,41.944226601,-87.655998182,41.79259236,-87.76961545299999,16.9,,,No Charge,Northwest Management LLC,2220.0,56.0,0.0
6,35.45,9,10,4,1442398500,41.944226601,-87.655998182,41.79259236,-87.76961545299999,16.0,,,Cash,Choice Taxi Association,2280.0,56.0,0.0
6,32.04,6,6,4,1403073000,41.944226601,-87.655998182,41.79259236,-87.76961545299999,15.4,,,Cash,,1800.0,56.0,0.0
6,36.85,7,13,1,1373808600,41.944226601,-87.655998182,41.79259236,-87.76961545299999,1.0,,,Cash,Taxi Affiliation Services,2040.0,56.0,0.0
6,36.05,12,7,7,1450511100,41.944226601,-87.655998182,41.79259236,-87.76961545299999,17.6,,,Cash,KOAM Taxi Association,1740.0,56.0,0.0
6,38.65,10,7,2,1413791100,41.944226601,-87.655998182,41.79259236,-87.76961545299999,1.1,,,Credit Card,Blue Ribbon Taxi Association Inc.,2760.0,56.0,5.0
6,31.45,3,6,5,1427350500,41.944226601,-87.655998182,41.79259236,-87.76961545299999,0.9,,,Credit Card,Taxi Affiliation Services,1440.0,56.0,10.0
6,22.65,10,23,4,1381360500,41.944226601,-87.655998182,41.985015101,-87.804532006,10.2,,,Cash,Choice Taxi Association,1380.0,10.0,0.0
6,12.45,6,21,1,1401658200,41.944226601,-87.655998182,41.953582125,-87.72345239,4.1,,,Credit Card,Dispatch Taxi Affiliation,1020.0,16.0,0.0
6,9.65,10,20,1,1413144000,41.944226601,-87.655998182,41.953582125,-87.72345239,0.1,,,Cash,Taxi Affiliation Services,720.0,16.0,0.0
6,3.25,11,21,6,1448054100,41.944226601,-87.655998182,41.953582125,-87.72345239,0.0,,,Cash,,60.0,16.0,0.0
6,12.05,10,6,4,1413355500,41.944226601,-87.655998182,41.953582125,-87.72345239,0.0,,,Cash,Taxi Affiliation Services,840.0,16.0,0.0
6,11.85,5,14,7,1400337900,41.944226601,-87.655998182,41.953582125,-87.72345239,0.2,,,Cash,Blue Ribbon Taxi Association Inc.,1080.0,16.0,0.0
6,15.25,3,7,5,1458198900,41.944226601,-87.655998182,41.953582125,-87.72345239,3.6,,,Credit Card,,1320.0,16.0,1.0
6,11.25,6,0,4,1435104900,41.944226601,-87.655998182,41.953582125,-87.72345239,3.1,,,Cash,Northwest Management LLC,960.0,16.0,0.0
6,10.45,11,5,6,1417151700,41.944226601,-87.655998182,41.953582125,-87.72345239,0.0,,,Cash,Taxi Affiliation Services,540.0,16.0,0.0
6,11.25,7,0,4,1468973700,41.944226601,-87.655998182,41.953582125,-87.72345239,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,780.0,16.0,0.0
6,17.64,12,1,1,1385860500,41.944226601,-87.655998182,41.953582125,-87.72345239,4.7,,,Cash,,1800.0,16.0,0.0
6,26.05,1,2,5,1388628000,41.944226601,-87.655998182,41.857183858,-87.620334624,11.0,,,Cash,,1980.0,33.0,0.0
6,4.85,4,14,2,1396881000,41.944226601,-87.655998182,41.944226601,-87.655998182,0.7,,,Cash,Taxi Affiliation Services,240.0,6.0,0.0
6,5.65,8,2,7,1440208800,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,300.0,6.0,0.0
6,5.0,11,11,2,1479728700,41.944226601,-87.655998182,41.944226601,-87.655998182,0.6,,,Cash,,240.0,6.0,0.0
6,4.65,11,16,1,1384101000,41.944226601,-87.655998182,41.944226601,-87.655998182,0.7,,,Credit Card,,180.0,6.0,2.0
6,6.45,12,0,2,1418604300,41.944226601,-87.655998182,41.944226601,-87.655998182,1.7,,,Cash,Taxi Affiliation Services,420.0,6.0,0.0
6,6.05,11,7,3,1383636600,41.944226601,-87.655998182,41.944226601,-87.655998182,1.3,,,Credit Card,,360.0,6.0,1.5
6,6.45,2,21,5,1360273500,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,420.0,6.0,2.0
6,4.45,8,4,2,1375677900,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,120.0,6.0,0.0
6,7.65,12,23,5,1417735800,41.944226601,-87.655998182,41.944226601,-87.655998182,2.1,,,No Charge,Dispatch Taxi Affiliation,540.0,6.0,0.0
6,4.65,5,11,7,1400326200,41.944226601,-87.655998182,41.944226601,-87.655998182,0.5,,,Cash,,240.0,6.0,0.0
6,5.05,5,0,4,1432081800,41.944226601,-87.655998182,41.944226601,-87.655998182,1.0,,,Cash,,180.0,6.0,0.0
6,3.25,12,8,2,1386578700,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Chicago Elite Cab Corp. (Chicago Carriag,0.0,6.0,0.0
6,6.65,10,18,6,1446230700,41.944226601,-87.655998182,41.944226601,-87.655998182,1.3,,,Cash,,420.0,6.0,0.0
6,5.45,11,16,2,1383580800,41.944226601,-87.655998182,41.944226601,-87.655998182,1.0,,,Cash,Dispatch Taxi Affiliation,240.0,6.0,0.0
6,7.05,7,19,7,1437248700,41.944226601,-87.655998182,41.944226601,-87.655998182,1.6,,,Cash,KOAM Taxi Association,480.0,6.0,0.0
6,4.0,9,23,6,1475279100,41.944226601,-87.655998182,41.944226601,-87.655998182,0.3,,,Cash,Taxi Affiliation Services,120.0,6.0,0.0
6,5.45,4,22,3,1396996200,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,300.0,6.0,0.0
6,6.45,3,0,1,1363480200,41.944226601,-87.655998182,41.944226601,-87.655998182,1.6,,,Credit Card,,300.0,6.0,3.0
6,7.25,6,8,7,1370076300,41.944226601,-87.655998182,41.944226601,-87.655998182,1.8,,,Cash,,420.0,6.0,0.0
6,5.05,2,13,5,1423143900,41.944226601,-87.655998182,41.944226601,-87.655998182,0.7,,,Cash,Taxi Affiliation Services,240.0,6.0,0.0
6,7.05,7,20,5,1436472000,41.944226601,-87.655998182,41.944226601,-87.655998182,0.1,,,Credit Card,Taxi Affiliation Services,480.0,6.0,2.0
6,6.45,12,17,3,1419356700,41.944226601,-87.655998182,41.944226601,-87.655998182,1.0,,,Cash,Taxi Affiliation Services,540.0,6.0,0.0
6,5.65,10,14,3,1444747500,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Taxi Affiliation Services,360.0,6.0,1.0
6,4.85,8,12,4,1377692100,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,240.0,6.0,0.0
6,3.25,4,22,5,1397772900,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,,0.0,6.0,0.0
6,5.45,8,16,6,1377273600,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Northwest Management LLC,300.0,6.0,1.0
6,5.85,3,2,5,1362622500,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Unknown,Chicago Elite Cab Corp.,300.0,6.0,0.0
6,4.0,3,17,3,1458666000,41.944226601,-87.655998182,41.944226601,-87.655998182,0.3,,,Cash,,120.0,6.0,0.0
6,3.85,2,23,2,1422918000,41.944226601,-87.655998182,41.944226601,-87.655998182,0.2,,,Cash,Dispatch Taxi Affiliation,120.0,6.0,0.0
6,5.65,3,21,2,1363036500,41.944226601,-87.655998182,41.944226601,-87.655998182,10.0,,,Cash,Taxi Affiliation Services,300.0,6.0,0.0
6,5.05,8,15,6,1376063100,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,240.0,6.0,0.0
6,4.5,1,22,7,1453587300,41.944226601,-87.655998182,41.944226601,-87.655998182,0.5,,,Cash,Choice Taxi Association,180.0,6.0,0.0
6,6.05,8,3,7,1439608500,41.944226601,-87.655998182,41.944226601,-87.655998182,1.3,,,Credit Card,Taxi Affiliation Services,360.0,6.0,1.4
6,8.85,8,15,1,1439132400,41.944226601,-87.655998182,41.944226601,-87.655998182,2.3,,,Cash,Choice Taxi Association,720.0,6.0,0.0
6,3.45,3,22,4,1394663400,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Choice Taxi Association,60.0,6.0,0.0
6,4.65,12,10,1,1450607400,41.944226601,-87.655998182,41.944226601,-87.655998182,0.7,,,Cash,,180.0,6.0,0.0
6,4.65,1,15,7,1390662900,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,240.0,6.0,0.0
6,5.85,11,4,2,1448858700,41.944226601,-87.655998182,41.944226601,-87.655998182,1.1,,,Cash,,240.0,6.0,0.0
6,6.25,4,8,4,1366188300,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,300.0,6.0,0.0
6,6.05,3,9,1,1396171800,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,300.0,6.0,0.0
6,5.45,2,3,2,1391398200,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,300.0,6.0,0.0
6,6.45,7,0,7,1437179400,41.944226601,-87.655998182,41.944226601,-87.655998182,1.3,,,Cash,Dispatch Taxi Affiliation,420.0,6.0,0.0
6,5.45,5,12,4,1368014400,41.944226601,-87.655998182,41.944226601,-87.655998182,0.8,,,Cash,,360.0,6.0,0.0
6,4.85,5,9,3,1369732500,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,240.0,6.0,2.0
6,5.25,5,1,1,1368320400,41.944226601,-87.655998182,41.944226601,-87.655998182,0.9,,,Cash,,240.0,6.0,0.0
6,6.25,7,12,4,1436358600,41.944226601,-87.655998182,41.944226601,-87.655998182,4.6,,,Cash,Choice Taxi Association,420.0,6.0,0.0
6,5.45,9,2,7,1443234600,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,300.0,6.0,2.0
6,6.85,1,16,3,1421166600,41.944226601,-87.655998182,41.944226601,-87.655998182,1.7,,,Cash,Taxi Affiliation Services,420.0,6.0,0.0
6,4.85,1,1,2,1451871900,41.944226601,-87.655998182,41.944226601,-87.655998182,0.9,,,Cash,,180.0,6.0,0.0
6,4.05,3,0,7,1396053000,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,120.0,6.0,2.0
6,6.45,10,8,3,1444723200,41.944226601,-87.655998182,41.944226601,-87.655998182,1.5,,,Cash,Taxi Affiliation Services,420.0,6.0,0.0
6,4.65,9,0,4,1380068100,41.944226601,-87.655998182,41.944226601,-87.655998182,0.7,,,Cash,Dispatch Taxi Affiliation,180.0,6.0,0.0
6,5.85,3,12,5,1395316800,41.944226601,-87.655998182,41.944226601,-87.655998182,0.12,,,Cash,,300.0,6.0,0.0
6,4.45,4,0,2,1396830600,41.944226601,-87.655998182,41.944226601,-87.655998182,0.6,,,Cash,,180.0,6.0,0.0
6,5.25,3,20,4,1394654400,41.944226601,-87.655998182,41.944226601,-87.655998182,0.8,,,Credit Card,,300.0,6.0,2.0
6,5.65,11,19,6,1447443900,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,360.0,6.0,2.0
6,3.25,10,1,3,1445302800,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Choice Taxi Association,0.0,6.0,0.0
6,6.05,7,8,3,1438071300,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Dispatch Taxi Affiliation,360.0,6.0,0.0
6,4.25,5,3,6,1430449200,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Taxi Affiliation Services,180.0,6.0,2.0
6,5.05,7,20,2,1372708800,41.944226601,-87.655998182,41.944226601,-87.655998182,0.5,,,Cash,,240.0,6.0,0.0
6,4.65,10,19,2,1412622000,41.944226601,-87.655998182,41.944226601,-87.655998182,0.6,,,Cash,Taxi Affiliation Services,180.0,6.0,0.0
6,5.65,12,14,3,1448981100,41.944226601,-87.655998182,41.944226601,-87.655998182,0.9,,,Credit Card,Taxi Affiliation Services,360.0,6.0,0.81
6,6.65,8,18,1,1408903200,41.944226601,-87.655998182,41.944226601,-87.655998182,1.4,,,Cash,,420.0,6.0,0.0
6,5.05,5,20,6,1432932300,41.944226601,-87.655998182,41.944226601,-87.655998182,0.8,,,Cash,Taxi Affiliation Services,240.0,6.0,0.0
6,5.5,12,16,6,1482508800,41.944226601,-87.655998182,41.944226601,-87.655998182,0.6,,,Cash,Taxi Affiliation Services,360.0,6.0,0.0
6,6.25,5,7,6,1399014000,41.944226601,-87.655998182,41.944226601,-87.655998182,1.4,,,Cash,,360.0,6.0,0.0
6,12.45,2,13,2,1359982800,41.944226601,-87.655998182,41.944226601,-87.655998182,36.0,,,Cash,Taxi Affiliation Services,960.0,6.0,0.0
6,5.25,9,2,1,1378608300,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Taxi Affiliation Services,300.0,6.0,1.0
6,7.05,9,0,6,1378428300,41.944226601,-87.655998182,41.944226601,-87.655998182,0.1,,,Cash,Taxi Affiliation Services,360.0,6.0,0.0
6,4.45,3,23,5,1395358200,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,180.0,6.0,0.0
