pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area
28,7.25,2,19,3,1392752700,41.87925508,-87.642649,41.87060737,-87.62217294,1.2,,17031320600,Cash,Taxi Affiliation Services,540,32
28,6.65,12,18,4,1450290600,41.87925508,-87.642649,41.87060737,-87.62217294,1.4,,17031320600,Cash,,480,32
28,5.85,8,20,4,1408565700,41.87925508,-87.642649,41.87101588,-87.63140653,0.9,,17031839000,Cash,Choice Taxi Association,360,32
28,4.65,1,8,6,1421397900,41.87925508,-87.642649,41.87101588,-87.63140653,0.6,,17031839000,Cash,Taxi Affiliation Services,180,32
28,6.75,11,13,4,1478094300,41.87925508,-87.642649,41.87101588,-87.63140653,1.1,,17031839000,Credit Card,Northwest Management LLC,420,32
28,6.45,7,18,7,1436035500,41.87925508,-87.642649,41.87101588,-87.63140653,1.1,,17031839000,Cash,Taxi Affiliation Services,420,32
28,10.25,12,18,3,1388513700,41.87925508,-87.642649,41.89915561,-87.62621053,2.1,,17031081201,Cash,Taxi Affiliation Services,1080,8
28,7.65,2,7,6,1391758200,41.87925508,-87.642649,41.89915561,-87.62621053,1.9,,17031081201,Cash,Dispatch Taxi Affiliation,600,8
28,10,7,11,4,1467805500,41.87925508,-87.642649,41.89915561,-87.62621053,2,,17031081201,Cash,,840,8
28,9.25,3,18,4,1425492000,41.87925508,-87.642649,41.89915561,-87.62621053,2.1,,17031081201,Credit Card,,900,8
28,8.45,5,21,4,1400102100,41.87925508,-87.642649,41.89915561,-87.62621053,0.1,,17031081201,Cash,Taxi Affiliation Services,660,8
28,8.65,12,19,1,1450640700,41.87925508,-87.642649,41.89915561,-87.62621053,2.1,,17031081201,Credit Card,Taxi Affiliation Services,720,8
28,8.05,10,7,3,1445325300,41.87925508,-87.642649,41.89915561,-87.62621053,2,,17031081201,Cash,Taxi Affiliation Services,600,8
28,8.85,4,19,3,1398799800,41.87925508,-87.642649,41.89915561,-87.62621053,2,,17031081201,Cash,Choice Taxi Association,840,8
28,10.05,7,17,5,1373562000,41.87925508,-87.642649,41.89915561,-87.62621053,2.1,,17031081201,Cash,,1020,8
28,8.85,4,9,4,1398244500,41.87925508,-87.642649,41.89915561,-87.62621053,2.2,,17031081201,Cash,Northwest Management LLC,780,8
28,17.65,3,18,2,1425321000,41.87925508,-87.642649,41.94269184,-87.65177051,6.8,,17031062100,Cash,Dispatch Taxi Affiliation,1380,6
28,9.25,2,10,3,1391510700,41.87925508,-87.642649,41.88476778,-87.68414745,0.1,,17031837800,Cash,Taxi Affiliation Services,780,28
28,12.05,6,13,7,1372510800,41.87925508,-87.642649,41.8344807,-87.63295964,0.42,,17031340500,Cash,,660,34
28,19.65,11,16,1,1417364100,41.87925508,-87.642649,41.97292932,-87.65029007,8.7,,17031031300,Credit Card,,1020,3
28,25.25,12,12,7,1387025100,41.87925508,-87.642649,41.78599852,-87.75093429,11.1,,17031980100,Cash,KOAM Taxi Association,1500,56
28,26.25,5,16,7,1432398600,41.87925508,-87.642649,41.78599852,-87.75093429,11.4,,17031980100,Cash,Northwest Management LLC,1680,56
28,28.85,3,9,7,1393664400,41.87925508,-87.642649,41.78599852,-87.75093429,0,,17031980100,Cash,Taxi Affiliation Services,1260,56
28,24.05,1,11,1,1420370100,41.87925508,-87.642649,41.78599852,-87.75093429,10.8,,17031980100,Cash,3253 - 91138 Gaither Cab Co.,1320,56
28,5.85,4,9,3,1367312400,41.87925508,-87.642649,41.89321636,-87.63784421,0,,17031081800,Cash,Taxi Affiliation Services,420,8
28,7.85,9,9,3,1442914200,41.87925508,-87.642649,41.89321636,-87.63784421,1.2,,17031081800,Credit Card,Dispatch Taxi Affiliation,780,8
28,5.65,2,19,5,1392925500,41.87925508,-87.642649,41.89321636,-87.63784421,1,,17031081800,Cash,Taxi Affiliation Services,300,8
28,6.45,7,18,2,1405967400,41.87925508,-87.642649,41.89321636,-87.63784421,1.2,,17031081800,Credit Card,,480,8
28,5.65,9,10,6,1441966500,41.87925508,-87.642649,41.89321636,-87.63784421,0.8,,17031081800,Cash,,360,8
28,6.45,10,18,3,1383070500,41.87925508,-87.642649,41.89321636,-87.63784421,1.1,,17031081800,Cash,,480,8
28,5.65,9,8,2,1410164100,41.87925508,-87.642649,41.89321636,-87.63784421,0.9,,17031081800,Credit Card,,360,8
28,6.05,12,9,2,1387184400,41.87925508,-87.642649,41.89321636,-87.63784421,1.7,,17031081800,Cash,Northwest Management LLC,420,8
28,6.25,3,13,3,1457442000,41.87925508,-87.642649,41.89321636,-87.63784421,0,,17031081800,Cash,Chicago Medallion Leasing INC,360,8
28,7.25,5,10,3,1399977900,41.87925508,-87.642649,41.89321636,-87.63784421,1.6,,17031081800,Credit Card,,480,8
28,6.45,8,14,4,1439388900,41.87925508,-87.642649,41.89321636,-87.63784421,1.3,,17031081800,Cash,,420,8
28,6.45,4,15,2,1428938100,41.87925508,-87.642649,41.89321636,-87.63784421,1.2,,17031081800,Cash,Taxi Affiliation Services,360,8
28,10.25,9,17,5,1410456600,41.87925508,-87.642649,41.89321636,-87.63784421,1.2,,17031081800,Cash,,1200,8
28,5.65,12,16,5,1451579400,41.87925508,-87.642649,41.89321636,-87.63784421,0,,17031081800,Cash,Taxi Affiliation Services,360,8
28,5.85,9,11,2,1441624500,41.87925508,-87.642649,41.89321636,-87.63784421,1.3,,17031081800,Credit Card,,300,8
28,6.85,5,17,5,1431018900,41.87925508,-87.642649,41.89321636,-87.63784421,1.4,,17031081800,Cash,Northwest Management LLC,480,8
28,6.65,4,16,5,1396542600,41.87925508,-87.642649,41.89321636,-87.63784421,1.3,,17031081800,Cash,,480,8
28,16.85,2,21,7,1361048400,41.87925508,-87.642649,41.94257719,-87.64707851,0,,17031062000,Credit Card,Dispatch Taxi Affiliation,960,6
28,15.85,6,0,7,1370651400,41.87925508,-87.642649,41.94257719,-87.64707851,6.3,,17031062000,Credit Card,,840,6
28,16.05,7,1,3,1436230800,41.87925508,-87.642649,41.94257719,-87.64707851,6.4,,17031062000,Cash,Taxi Affiliation Services,1080,6
28,7.25,3,12,1,1427631300,41.87925508,-87.642649,41.89833179,-87.62076287,1.7,,17031081300,Cash,,480,8
28,8.25,3,10,2,1427709600,41.87925508,-87.642649,41.89833179,-87.62076287,0,,17031081300,Credit Card,Blue Ribbon Taxi Association Inc.,660,8
28,10.65,8,16,4,1408550400,41.87925508,-87.642649,41.89833179,-87.62076287,2.7,,17031081300,Cash,Taxi Affiliation Services,1020,8
28,9.05,4,19,2,1428953400,41.87925508,-87.642649,41.90749193,-87.63576009,2.3,,17031080300,Credit Card,,840,8
28,10.25,1,16,5,1452184200,41.87925508,-87.642649,41.90749193,-87.63576009,2.3,,17031080300,Credit Card,,900,8
28,8.05,1,19,2,1358797500,41.87925508,-87.642649,41.90749193,-87.63576009,22,,17031080300,Cash,Taxi Affiliation Services,480,8
28,8.65,6,18,7,1371925800,41.87925508,-87.642649,41.90749193,-87.63576009,2.5,,17031080300,Cash,,600,8
28,8.85,2,15,1,1423407600,41.87925508,-87.642649,41.90749193,-87.63576009,0,,17031080300,Credit Card,Taxi Affiliation Services,720,8
28,8.65,12,21,5,1386279900,41.87925508,-87.642649,41.90749193,-87.63576009,0,,17031080300,Cash,Northwest Management LLC,720,8
28,22.05,10,16,6,1445013900,41.87925508,-87.642649,41.97991245,-87.66418824,0.5,,17031030800,Cash,Taxi Affiliation Services,1440,77
28,4.45,12,10,4,1450260000,41.87925508,-87.642649,41.86790242,-87.64295867,0,,17031841900,Cash,Dispatch Taxi Affiliation,240,28
28,5.45,5,11,1,1399808700,41.87925508,-87.642649,41.86790242,-87.64295867,0.9,,17031841900,Cash,Taxi Affiliation Services,240,28
28,3.85,12,14,2,1385995500,41.87925508,-87.642649,41.86790242,-87.64295867,0,,17031841900,Cash,Taxi Affiliation Services,120,28
28,5.45,3,9,7,1426930200,41.87925508,-87.642649,41.86790242,-87.64295867,0.9,,17031841900,Cash,Dispatch Taxi Affiliation,300,28
28,5.05,7,9,3,1373360400,41.87925508,-87.642649,41.86790242,-87.64295867,0,,17031841900,Cash,Blue Ribbon Taxi Association Inc.,240,28
28,6.65,3,13,4,1426078800,41.87925508,-87.642649,41.86790242,-87.64295867,1.4,,17031841900,Cash,,480,28
28,4.65,10,18,5,1414087200,41.87925508,-87.642649,41.86790242,-87.64295867,0.6,,17031841900,Cash,Taxi Affiliation Services,180,28
28,10.75,3,10,3,1458038700,41.87925508,-87.642649,41.86790242,-87.64295867,2.5,,17031841900,Cash,Taxi Affiliation Services,780,28
28,10.25,12,19,2,1451331000,41.87925508,-87.642649,41.87866742,-87.67165362,1.5,,17031838100,Credit Card,Choice Taxi Association,1200,28
28,7.65,4,9,3,1430211600,41.87925508,-87.642649,41.9049353,-87.64990723,2,,17031842200,Cash,Taxi Affiliation Services,540,8
28,6.65,3,11,7,1393672500,41.87925508,-87.642649,41.9049353,-87.64990723,1.7,,17031842200,Credit Card,Dispatch Taxi Affiliation,360,8
28,8.65,11,16,4,1446652800,41.87925508,-87.642649,41.9049353,-87.64990723,2.1,,17031842200,Credit Card,,720,8
58,5.25,1,8,6,1422002700,41.81736621,-87.6988608,41.81736621,-87.6988608,1.1,,,Cash,,0,58
7,11.05,8,0,1,1440288000,41.92904694,-87.65131088,41.97243708,-87.67110953,0,,17031031000,Cash,Northwest Management LLC,1020,3
7,7.25,9,1,1,1442107800,41.92904694,-87.65131088,41.94906053,-87.6616429,0.1,,17031061200,Credit Card,Taxi Affiliation Services,480,6
7,6.25,12,20,3,1419972300,41.92904694,-87.65131088,41.91474731,-87.65400703,1.1,,17031832600,Credit Card,Taxi Affiliation Services,420,7
7,6.65,7,19,5,1373571000,41.92904694,-87.65131088,41.91474731,-87.65400703,0,,17031832600,Cash,Taxi Affiliation Services,480,7
7,8.25,2,3,6,1360899000,41.92904694,-87.65131088,41.95815488,-87.65302179,2.5,,17031032100,Cash,Northwest Management LLC,600,3
7,9.65,9,0,7,1379724300,41.92904694,-87.65131088,41.95815488,-87.65302179,3.06,,17031032100,Cash,,720,3
7,10.05,10,2,7,1382148000,41.92904694,-87.65131088,41.92177819,-87.65106188,0.27,,17031071100,Cash,,840,7
7,5.45,2,19,7,1393096500,41.92904694,-87.65131088,41.92177819,-87.65106188,0.08,,17031071100,Cash,,300,7
7,5.85,11,1,1,1416705300,41.92904694,-87.65131088,41.91647332,-87.64118366,0.8,,17031071600,Cash,,360,7
7,4.65,4,2,7,1398478500,41.92904694,-87.65131088,41.93476246,-87.63985386,0,,17031063302,Credit Card,Taxi Affiliation Services,180,6
7,4.65,9,20,6,1410552000,41.92904694,-87.65131088,41.93615907,-87.66126522,0.7,,17031062800,Credit Card,,120,6
7,4.05,3,1,7,1362188700,41.92904694,-87.65131088,41.92170149,-87.65591185,0.5,,17031071000,Cash,,120,7
7,7.45,2,21,3,1360704600,41.92904694,-87.65131088,41.90585777,-87.63086503,1.8,,17031080202,Cash,,540,8
7,5.05,11,1,1,1384047900,41.92904694,-87.65131088,41.93465916,-87.64672973,1,,17031063400,Cash,Northwest Management LLC,180,6
7,5.25,1,2,1,1358044200,41.92904694,-87.65131088,41.93465916,-87.64672973,0.9,,17031063400,Cash,,240,6
7,11.85,8,22,5,1440713700,41.92904694,-87.65131088,41.88498719,-87.62099291,4.5,,17031320100,Credit Card,,660,32
7,14.65,1,23,1,1421017200,41.92904694,-87.65131088,41.88099447,-87.63274649,5.5,,17031839100,Credit Card,,1020,32
7,9.45,1,21,5,1389301200,41.92904694,-87.65131088,41.88528132,-87.6572332,0,,17031833000,Cash,Taxi Affiliation Services,780,28
7,4.85,7,1,5,1372900500,41.92904694,-87.65131088,41.92926299,-87.63589095,0,,17031070101,Credit Card,Taxi Affiliation Services,240,7
7,4.85,11,19,6,1385752500,41.92904694,-87.65131088,41.92926299,-87.63589095,0,,17031070101,Cash,Taxi Affiliation Services,240,7
7,4.45,2,15,7,1392478200,41.92904694,-87.65131088,41.92185491,-87.64621098,0,,17031071200,Cash,Blue Ribbon Taxi Association Inc.,180,7
7,6.45,10,20,6,1445632200,41.92904694,-87.65131088,41.90741282,-87.64090153,1.6,,17031080400,Credit Card,Taxi Affiliation Services,360,8
7,9.45,5,2,7,1431741600,41.92904694,-87.65131088,41.9119723,-87.68364292,0.1,,17031240500,Cash,Taxi Affiliation Services,540,24
7,7.85,7,3,7,1437190200,41.92904694,-87.65131088,41.94913977,-87.65680391,1.7,,17031061100,Cash,Taxi Affiliation Services,600,6
7,4.05,11,1,4,1383702300,41.92904694,-87.65131088,41.92904694,-87.65131088,0.4,,17031070300,Cash,,60,7
7,3.25,12,23,2,1417474800,41.92904694,-87.65131088,41.92904694,-87.65131088,0,,17031070300,Cash,Taxi Affiliation Services,0,7
7,3.25,8,22,1,1409523300,41.92904694,-87.65131088,41.92904694,-87.65131088,0,,17031070300,Cash,Taxi Affiliation Services,0,7
7,4.65,11,2,1,1416104100,41.92904694,-87.65131088,41.92876301,-87.66567684,0,,17031070600,Credit Card,Taxi Affiliation Services,180,7
7,7.05,1,23,6,1357945200,41.92904694,-87.65131088,41.92876301,-87.66567684,0,,17031070600,Cash,Blue Ribbon Taxi Association Inc.,540,7
7,10.65,3,2,1,1396146600,41.92904694,-87.65131088,41.89207264,-87.62887416,3.6,,17031081600,Cash,Dispatch Taxi Affiliation,660,8
7,10.25,4,0,7,1366417800,41.92904694,-87.65131088,41.89967018,-87.6698378,0,,17031242100,No Charge,Dispatch Taxi Affiliation,780,24
7,12.05,7,18,7,1406400300,41.92904694,-87.65131088,41.89967018,-87.6698378,3.3,,17031242100,Credit Card,,1200,24
7,12.05,12,0,1,1418516100,41.92904694,-87.65131088,41.98015757,-87.65227402,4.3,,17031030706,Cash,Dispatch Taxi Affiliation,720,77
7,9.85,3,0,1,1395535500,41.92904694,-87.65131088,41.89833179,-87.62076287,3.1,,17031081300,Cash,,660,8
7,9.65,3,22,7,1395528300,41.92904694,-87.65131088,41.89833179,-87.62076287,2.8,,17031081300,Cash,Choice Taxi Association,720,8
7,6.65,4,19,2,1365450300,41.92904694,-87.65131088,41.90749193,-87.63576009,1.6,,17031080300,Cash,Dispatch Taxi Affiliation,360,8
7,7.45,10,23,6,1382744700,41.92904694,-87.65131088,41.91922505,-87.67144577,0,,17031832300,Cash,Taxi Affiliation Services,480,22
7,6.85,3,20,6,1364589000,41.92876301,-87.66567684,,,1.75,,,Credit Card,,480,
7,7.45,2,0,7,1391820300,41.92876301,-87.66567684,41.91474731,-87.65400703,2.1,,17031832600,Cash,,540,7
7,9.45,3,0,1,1395533700,41.92876301,-87.66567684,41.8995898,-87.67471913,2.8,,17031242200,Cash,Dispatch Taxi Affiliation,720,24
7,10.85,5,12,1,1400417100,41.92876301,-87.66567684,41.88528132,-87.6572332,3.4,,17031833000,Cash,,840,28
7,7.05,4,21,6,1396645200,41.92876301,-87.66567684,41.90741282,-87.64090153,0.1,,17031080400,Cash,Taxi Affiliation Services,480,8
7,11.25,1,2,1,1420941600,41.92876301,-87.66567684,41.9002213,-87.62910519,3.8,,17031081100,Credit Card,Choice Taxi Association,960,8
24,8.85,7,20,1,1406491200,41.90837867,-87.67094508,41.89250778,-87.62621491,2.6,,17031081500,Cash,,420,8
24,10.25,11,23,5,1415921400,41.90837867,-87.67094508,41.89204214,-87.63186395,3.4,,17031081700,Credit Card,Taxi Affiliation Services,600,8
24,8.05,3,22,5,1364509800,41.90837867,-87.67094508,41.91461629,-87.63171737,2,,17031071500,Cash,,540,7
24,10.45,7,23,6,1374276600,41.90837867,-87.67094508,41.93839126,-87.63857492,0,,17031063200,Cash,Taxi Affiliation Services,960,6
24,13.05,4,14,7,1367071200,41.90837867,-87.67094508,41.87740612,-87.62197165,4.1,,17031320400,Credit Card,Dispatch Taxi Affiliation,1200,32
24,10.25,3,16,7,1364056200,41.90837867,-87.67094508,41.91647332,-87.64118366,0.1,,17031071600,Cash,Taxi Affiliation Services,1020,7
24,6.25,3,20,6,1426277700,41.90837867,-87.67094508,41.92127311,-87.68508211,1.4,,17031221600,Cash,Dispatch Taxi Affiliation,420,22
24,8.44,8,23,7,1376780400,41.90837867,-87.67094508,41.9002213,-87.62910519,2.4,,17031081100,Cash,,600,8
24,10.05,11,1,5,1417052700,41.90837867,-87.67094508,41.9002213,-87.62910519,0.1,,17031081100,Cash,Taxi Affiliation Services,840,8
24,9.25,4,14,1,1398609900,41.90837867,-87.67094508,41.87925508,-87.642649,0.1,,17031281900,Cash,Taxi Affiliation Services,660,28
24,10.85,9,0,2,1409529600,41.90837867,-87.67094508,41.94258518,-87.65664409,0.2,,17031062200,Cash,Taxi Affiliation Services,900,6
24,9.85,1,22,7,1358030700,41.90837867,-87.67094508,41.88530002,-87.64280847,2.6,,17031280100,Cash,,900,28
24,10.4,2,2,1,1361069100,41.90837867,-87.67094508,41.93378505,-87.72205233,3.5,,17031210502,Cash,,720,21
24,10.25,2,18,7,1361040300,41.90837867,-87.67094508,41.89915561,-87.62621053,0,,17031081201,No Charge,Choice Taxi Association,1020,8
24,6.65,1,1,7,1390007700,41.90837867,-87.67094508,41.89227671,-87.67939748,0.4,,17031243000,Cash,Choice Taxi Association,480,24
24,8.45,10,2,1,1413081900,41.90837867,-87.67094508,41.90749193,-87.63576009,2.1,,17031080300,Cash,Taxi Affiliation Services,660,8
24,8.65,2,21,7,1393104600,41.90837867,-87.67094508,41.90749193,-87.63576009,2,,17031080300,Cash,Taxi Affiliation Services,660,8
64,9.45,4,1,7,1398475800,41.77958289,-87.76851085,,,0,,,Cash,Taxi Affiliation Services,840,
8,5.05,12,2,1,1450576800,41.90278805,-87.62614559,41.89250778,-87.62621491,0,,17031081500,Credit Card,Taxi Affiliation Services,300,8
8,4.85,8,16,5,1438876800,41.90278805,-87.62614559,41.89250778,-87.62621491,0,,17031081500,Cash,Taxi Affiliation Services,300,8
8,5.25,7,15,3,1404226800,41.90278805,-87.62614559,41.89250778,-87.62621491,0.7,,17031081500,Cash,,300,8
8,5.65,8,8,2,1407140100,41.90278805,-87.62614559,41.89204214,-87.63186395,1.2,,17031081700,Cash,,240,8
8,6.65,6,15,3,1372175100,41.90278805,-87.62614559,41.89204214,-87.63186395,0,,17031081700,Cash,Northwest Management LLC,480,8
8,8.25,8,19,6,1407524400,41.90278805,-87.62614559,41.93057857,-87.64220631,0,,17031070102,Cash,Blue Ribbon Taxi Association Inc.,660,7
8,37.65,4,14,7,1398520800,41.90278805,-87.62614559,41.97907082,-87.90303966,1.1,,17031980000,Credit Card,Taxi Affiliation Services,2160,76
8,37.45,10,13,1,1382880600,41.90278805,-87.62614559,41.97907082,-87.90303966,0,,17031980000,Credit Card,Choice Taxi Association,2400,76
8,40.45,5,8,3,1400572800,41.90278805,-87.62614559,41.97907082,-87.90303966,17.8,,17031980000,Cash,Taxi Affiliation Services,4260,76
8,36.85,6,18,1,1401648300,41.90278805,-87.62614559,41.97907082,-87.90303966,17.9,,17031980000,Credit Card,,1860,76
8,36.25,4,10,7,1365243300,41.90278805,-87.62614559,41.97907082,-87.90303966,18.1,,17031980000,Credit Card,,1440,76
8,40.45,4,7,2,1429514100,41.90278805,-87.62614559,41.97907082,-87.90303966,17.6,,17031980000,Credit Card,,4380,76
8,37.45,7,10,7,1373710500,41.90278805,-87.62614559,41.97907082,-87.90303966,18.3,,17031980000,Cash,,1560,76
8,9.25,12,20,5,1481229000,41.90278805,-87.62614559,41.92177836,-87.64145976,2.1,,17031071300,Cash,,660,7
8,9.25,6,0,1,1466899200,41.90278805,-87.62614559,41.91474731,-87.65400703,2.1,,17031832600,Cash,Dispatch Taxi Affiliation,720,7
8,7.45,10,18,6,1382121900,41.90278805,-87.62614559,41.87740612,-87.62197165,0,,17031320400,Cash,Choice Taxi Association,600,32
8,7.25,2,11,3,1393326900,41.90278805,-87.62614559,41.87740612,-87.62197165,1.7,,17031320400,Cash,,480,32
8,9.05,9,18,2,1412016300,41.90278805,-87.62614559,41.92170149,-87.65591185,2.3,,17031071000,Cash,,780,7
8,10.65,2,11,7,1423309500,41.90278805,-87.62614559,41.85934972,-87.61735801,2.9,,17031330100,Cash,,960,33
8,11.25,8,13,3,1438694100,41.90278805,-87.62614559,41.85934972,-87.61735801,3.2,,17031330100,Cash,Choice Taxi Association,1080,33
8,9.45,3,23,7,1363474800,41.90278805,-87.62614559,41.8995898,-87.67471913,0.1,,17031242200,Cash,Taxi Affiliation Services,780,24
8,5.65,10,18,5,1414692900,41.90278805,-87.62614559,41.90752008,-87.6266589,0.8,,17031080100,Cash,,300,8
8,4.25,2,19,6,1393614900,41.90278805,-87.62614559,41.90752008,-87.6266589,0,,17031080100,Cash,Taxi Affiliation Services,120,8
8,7.45,11,14,6,1415371500,41.90278805,-87.62614559,41.92208254,-87.63415609,1.8,,17031071400,Credit Card,Taxi Affiliation Services,600,7
8,13.85,12,21,3,1388524500,41.90278805,-87.62614559,41.89092203,-87.61886836,2.1,,17031081403,Cash,,1800,8
8,5.25,2,23,5,1362092400,41.90278805,-87.62614559,41.89092203,-87.61886836,0,,17031081403,Cash,Taxi Affiliation Services,240,8
8,8.44,12,21,1,1450646100,41.90278805,-87.62614559,41.88498719,-87.62099291,1.9,,17031320100,Credit Card,,780,32
8,7.25,5,19,1,1401046200,41.90278805,-87.62614559,41.88498719,-87.62099291,1.6,,17031320100,Cash,,540,32
8,6.85,6,22,2,1433803500,41.90278805,-87.62614559,41.88498719,-87.62099291,1.6,,17031320100,Cash,Taxi Affiliation Services,480,32
8,6.85,4,17,3,1398188700,41.90278805,-87.62614559,41.88498719,-87.62099291,1.5,,17031320100,Cash,Taxi Affiliation Services,420,32
8,8.85,7,14,7,1436625900,41.90278805,-87.62614559,41.88498719,-87.62099291,1.6,,17031320100,Cash,,840,32
8,11.25,6,9,3,1435656600,41.90278805,-87.62614559,41.88099447,-87.63274649,0.1,,17031839100,Credit Card,Taxi Affiliation Services,1140,32
8,10.05,2,8,6,1392366600,41.90278805,-87.62614559,41.88099447,-87.63274649,2.2,,17031839100,Credit Card,,1020,32
8,7.25,8,20,6,1438978500,41.90278805,-87.62614559,41.88099447,-87.63274649,1.4,,17031839100,Cash,Dispatch Taxi Affiliation,600,32
8,8.25,8,9,5,1375350300,41.90278805,-87.62614559,41.88099447,-87.63274649,17,,17031839100,Credit Card,Taxi Affiliation Services,720,32
8,8.44,4,19,2,1428348600,41.90278805,-87.62614559,41.92926299,-87.63589095,2.7,,17031070101,Credit Card,,420,7
8,7.85,2,22,6,1393626600,41.90278805,-87.62614559,41.89197151,-87.61294541,1.9,,17031081402,Cash,,600,8
8,7.85,7,22,7,1405203300,41.90278805,-87.62614559,41.89197151,-87.61294541,0,,17031081402,Credit Card,Taxi Affiliation Services,600,8
8,6.45,3,23,6,1394235000,41.90278805,-87.62614559,41.89197151,-87.61294541,1.3,,17031081402,Cash,,360,8
8,10.65,3,18,4,1394044200,41.90278805,-87.62614559,41.93631013,-87.65156259,3.1,,17031063000,Cash,Top Cab Affiliation,1020,6
8,8.85,10,8,3,1444121100,41.90278805,-87.62614559,41.90665077,-87.66533766,2.2,,17031241600,Cash,KOAM Taxi Association,720,24
8,13.05,5,13,6,1401455700,41.90278805,-87.62614559,41.87906699,-87.65700503,3.3,,17031833100,Credit Card,Taxi Affiliation Services,1320,28
8,21.25,7,21,6,1405113300,41.90278805,-87.62614559,41.99123453,-87.65730427,7.3,,17031030101,Cash,Dispatch Taxi Affiliation,1680,77
8,17.25,7,19,6,1405710900,41.90278805,-87.62614559,41.94922091,-87.6519704,0.45,,17031061000,Cash,,2160,6
8,10.85,5,10,4,1431512100,41.90278805,-87.62614559,41.87925508,-87.642649,0,,17031281900,Credit Card,Choice Taxi Association,1080,28
8,9.25,5,15,6,1399043700,41.90278805,-87.62614559,41.87925508,-87.642649,2.3,,17031281900,Credit Card,Dispatch Taxi Affiliation,780,28
8,5.25,8,18,5,1471545000,41.90278805,-87.62614559,41.90278805,-87.62614559,0.6,,17031081202,Cash,,240,8
8,3.25,8,19,5,1439493300,41.90278805,-87.62614559,41.90278805,-87.62614559,0,,17031081202,Cash,Choice Taxi Association,0,8
8,12.45,8,22,6,1439592300,41.90278805,-87.62614559,41.90278805,-87.62614559,4.9,,17031081202,Credit Card,,600,8
8,20.25,4,21,7,1428787800,41.90278805,-87.62614559,42.01601056,-87.68016227,8.9,,17031010201,Credit Card,Northwest Management LLC,1200,1
8,6.85,9,22,6,1442614500,41.90278805,-87.62614559,41.89207264,-87.62887416,1.1,,17031081600,Cash,,540,8
8,18.05,3,19,3,1427831100,41.90278805,-87.62614559,41.95805593,-87.66038946,7.1,,17031830700,Credit Card,,1260,3
8,6.05,7,12,6,1405081800,41.90278805,-87.62614559,41.89503345,-87.61971067,0,,17031081401,Cash,Blue Ribbon Taxi Association Inc.,480,8
8,5.45,1,11,4,1358334000,41.90278805,-87.62614559,41.89503345,-87.61971067,0.7,,17031081401,Cash,,300,8
8,5.25,7,21,4,1437601500,41.90278805,-87.62614559,41.89503345,-87.61971067,0.7,,17031081401,Cash,Top Cab Affiliation,300,8
8,8.25,9,21,4,1378935000,41.90278805,-87.62614559,41.87060737,-87.62217294,2.3,,17031320600,Credit Card,,480,32
8,4.05,10,15,7,1414251900,41.90278805,-87.62614559,41.89915561,-87.62621053,0.2,,17031081201,Cash,,120,8
8,4.65,10,12,7,1413030600,41.90278805,-87.62614559,41.89915561,-87.62621053,0.7,,17031081201,Cash,Choice Taxi Association,180,8
8,4.85,7,19,2,1406574900,41.90278805,-87.62614559,41.89915561,-87.62621053,0.6,,17031081201,Cash,Choice Taxi Association,240,8
8,30.45,10,12,3,1381839300,41.90278805,-87.62614559,41.78599852,-87.75093429,0,,17031980100,Cash,Taxi Affiliation Services,1740,56
8,6,12,15,7,1481384700,41.90278805,-87.62614559,41.89321636,-87.63784421,0.8,,17031081800,Cash,,420,8
8,8.45,7,19,4,1438197300,41.90278805,-87.62614559,41.89321636,-87.63784421,0,,17031081800,Cash,Taxi Affiliation Services,840,8
8,5.25,3,15,1,1364138100,41.90278805,-87.62614559,41.90749193,-87.63576009,0.7,,17031080300,Credit Card,Dispatch Taxi Affiliation,300,8
8,14.45,12,18,1,1419184800,41.90278805,-87.62614559,41.87866742,-87.67165362,5.3,,17031838100,Cash,Top Cab Affiliation,1020,28
60,8.45,12,9,6,1386925200,41.83615016,-87.64878795,41.85718386,-87.62033462,2.1,,,Cash,Taxi Affiliation Services,600,33
60,10.85,11,20,3,1447185600,41.83615016,-87.64878795,41.81736621,-87.6988608,0,,,Cash,Taxi Affiliation Services,840,58
60,4.25,5,4,6,1431664200,41.83615016,-87.64878795,41.83615016,-87.64878795,0,,,Cash,Chicago Elite Cab Corp. (Chicago Carriag,0,60
60,12.25,12,17,7,1419702300,41.83615016,-87.64878795,41.87400538,-87.66351755,0.2,,,Cash,Taxi Affiliation Services,960,28
39,12.65,5,10,5,1430992800,41.8059117,-87.58747926,41.85934972,-87.61735801,0.2,,17031330100,Cash,Taxi Affiliation Services,720,33
1,9.45,11,1,5,1417052700,42.00169819,-87.67357403,41.97292932,-87.65029007,0,,17031031300,Cash,Dispatch Taxi Affiliation,720,3
41,19.65,7,18,6,1404499500,41.79050626,-87.58314372,41.89250778,-87.62621491,8.4,,17031081500,Credit Card,Dispatch Taxi Affiliation,1080,8
41,18.45,12,15,7,1451143800,41.79050626,-87.58314372,41.87925508,-87.642649,7.7,,17031281900,Cash,,960,28
41,3.25,7,14,7,1437833700,41.79050626,-87.58314372,41.79050626,-87.58314372,0,,17031411000,Cash,Taxi Affiliation Services,0,41
